Chrom,Promoter_Precision,Promoter_Recall,Enhancer_Precision,Enhancer_Recall,Weak_Precision,Weak_Recall
1,0.5389447236180904,0.4109195402298851,0.38453445554971066,0.33151927437641726,0.8584458866865462,0.9021198156682028
2,0.4683357879234168,0.36678200692041524,0.3150684931506849,0.33805117038649973,0.8990526939017169,0.902660127805023
3,0.460655737704918,0.4175334323922734,0.27011494252873564,0.3322859387274156,0.9189045466631215,0.9005472075045601
4,0.4491017964071856,0.39335664335664333,0.2109375,0.3580110497237569,0.9441506939854594,0.9024005053695515
5,0.4835390946502058,0.3962900505902192,0.29680998613037446,0.3572621035058431,0.9157915398959663,0.9036412938214217
6,0.5772357723577236,0.42451420029895365,0.27682737169517885,0.30983463881636203,0.9075078206465068,0.9113089005235602
7,0.5089108910891089,0.43559322033898307,0.3163109756097561,0.33905228758169936,0.8996311612831116,0.8993296089385475
8,0.41687979539641945,0.37644341801385683,0.2870528109028961,0.33201970443349754,0.9141283973758201,0.9017681728880157
9,0.47549019607843135,0.42637362637362636,0.3352941176470588,0.3169601482854495,0.8813905930470347,0.8963365861462166
10,0.4344660194174757,0.34095238095238095,0.3475609756097561,0.3222940226171244,0.8687080536912751,0.8940854799251691
11,0.5110132158590308,0.4157706093189964,0.3896925858951175,0.33153846153846156,0.871022970466543,0.9097004917299956
12,0.5238095238095238,0.4469964664310954,0.3425047438330171,0.32848043676069155,0.8841749853200235,0.9011071214841412
13,0.4067796610169492,0.40268456375838924,0.223121387283237,0.36007462686567165,0.9396861719516182,0.8921477343265053
14,0.5067114093959731,0.4182825484764543,0.32980132450331123,0.3410958904109589,0.8846567678071874,0.89195053156867
15,0.5308641975308642,0.45989304812834225,0.3691460055096419,0.3507853403141361,0.8684851436921578,0.8875062220009955
16,0.525974025974026,0.413265306122449,0.46153846153846156,0.32088799192734613,0.798896551724138,0.8941031182463723
17,0.6397058823529411,0.3717948717948718,0.512396694214876,0.3089700996677741,0.725177304964539,0.9055350553505535
18,0.4223300970873786,0.35080645161290325,0.27866473149492016,0.3316062176165803,0.9039091504695348,0.8906821605336777
19,0.43315508021390375,0.22252747252747251,0.3333333333333333,0.27310924369747897,0.5782771535580524,0.750242954324587
20,0.5263157894736842,0.3806228373702422,0.5046554934823091,0.32572115384615385,0.775346462436178,0.8981833544571187
21,0.41732283464566927,0.4015151515151515,0.2945205479452055,0.31386861313868614,0.9043565348022033,0.8985074626865671
22,0.44,0.3793103448275862,0.5747126436781609,0.36927621861152143,0.7218287186091435,0.8737334372564303
