Chrom,Promoter_Precision,Promoter_Recall,Enhancer_Precision,Enhancer_Recall,Weak_Precision,Weak_Recall
1,0.3004418262150221,0.8305343511450382,0.0,0.0,0.9228903022752606,0.8591747039433525
2,0.19427890345649582,0.792911744266852,0.0,0.0,0.9445587630078194,0.8302413311973541
3,0.20202228642179118,0.8240740740740741,0.0,0.0,0.9510311104811849,0.8312685827552032
4,0.1711667079514491,0.7816742081447964,0.0,0.0,0.9643199561703876,0.8477933650430489
5,0.19435885280872245,0.7907425265188043,0.0,0.0,0.9518934729064039,0.8374754520213991
6,0.26170798898071623,0.8010118043844857,0.0,0.0,0.9409784735812133,0.8673160173160173
7,0.24752475247524752,0.7665677546983185,0.0,0.0,0.937938109078475,0.8745416865933365
8,0.17823207601497265,0.7670384138785625,0.0,0.0,0.9490608992601024,0.8338889814969161
9,0.2624544349939247,0.8039702233250621,0.0,0.0,0.9247937894226104,0.8657733363615716
10,0.23554603854389722,0.7764705882352941,0.0,0.0,0.9342037094601595,0.8669230769230769
11,0.31000366434591425,0.818973862536302,0.0,0.0,0.9206031210459722,0.8862159967519285
12,0.28616684266103487,0.8220424671385238,0.0,0.0,0.9350306359602789,0.8694499017681729
13,0.11319681456200227,0.8206185567010309,0.0,0.0,0.9598340248962656,0.6969149192576525
14,0.2665958576739246,0.784375,0.0,0.0,0.9380421313506815,0.8716177317213587
15,0.2755741127348643,0.8341232227488151,0.0,0.0,0.92671783625731,0.8621217273036382
16,0.3347708894878706,0.8214285714285714,0.0,0.0,0.8998620145870294,0.8642559636501326
17,0.4244762954796031,0.796277145811789,0.0,0.0,0.832971329278888,0.8799908214777421
18,0.15396909962706445,0.7605263157894737,0.0,0.0,0.9526487663280117,0.8242034217548265
19,0.5794183445190156,0.7478344562078922,0.0,0.0,0.7353174603174604,0.8539170506912442
20,0.2940766550522648,0.816247582205029,0.0,0.0,0.9029514757378689,0.8546401515151515
21,0.1386687797147385,0.8413461538461539,0.0,0.0,0.9453603391427225,0.7081863091037403
22,0.3434650455927052,0.7793103448275862,0.0,0.0,0.7983333333333333,0.8311162521688837
