Chrom,Promoter_Precision,Promoter_Recall,Enhancer_Precision,Enhancer_Recall,Weak_Precision,Weak_Recall
1,0.6321585903083701,0.3972318339100346,0.3584997564539698,0.864187866927593,0.952444870565676,0.5997343636802704
2,0.5797665369649806,0.395925597874225,0.2752990851513019,0.8976594768242313,0.9763569763569764,0.5545678078305277
3,0.5749185667752443,0.41627358490566035,0.23501823866597185,0.8930693069306931,0.9802036199095022,0.5583118556701031
4,0.4956140350877193,0.36044657097288674,0.15121951219512195,0.8995535714285714,0.9893820713664055,0.5679456434852118
5,0.5836734693877551,0.39557399723374825,0.23178016726403824,0.8953846153846153,0.9796274738067521,0.5841721624435959
6,0.603112840466926,0.37259615384615385,0.2554381603480423,0.8973799126637555,0.9790488162581186,0.5909205867475974
7,0.5766129032258065,0.37730870712401055,0.2536312849162011,0.88671875,0.975187265917603,0.5782095766828591
8,0.5518072289156627,0.38945578231292516,0.24811481391388956,0.8923884514435696,0.9783653846153846,0.5851905104241553
9,0.628140703517588,0.4098360655737705,0.3577790973871734,0.909433962264151,0.9725392296718973,0.5883495145631068
10,0.6231527093596059,0.3815987933634992,0.3702309236947791,0.8972019464720195,0.9556749496306246,0.5623394586050188
11,0.6599099099099099,0.3840104849279161,0.4085956416464891,0.8754863813229572,0.9578915480157528,0.6665261382799326
12,0.6498054474708171,0.4664804469273743,0.28677784395473493,0.856,0.9685106382978723,0.6144708423326134
13,0.5052631578947369,0.384,0.15128724327451548,0.9001721170395869,0.989010989010989,0.42426726788276287
14,0.6112852664576802,0.4045643153526971,0.32139883430474603,0.8853211009174312,0.9775910364145658,0.631919296430419
15,0.5893416927899686,0.3722772277227723,0.3797938144329897,0.8864292589027911,0.9472377405338299,0.5428673070081821
16,0.7329700272479565,0.4498327759197324,0.46927083333333336,0.861376673040153,0.9357266936884772,0.6818565400843882
17,0.7193548387096774,0.2862644415917843,0.5106186518928901,0.8259895444361464,0.7719665271966527,0.5616438356164384
18,0.5282051282051282,0.33881578947368424,0.22525597269624573,0.9103448275862069,0.9809081527347782,0.5290843306429168
19,0.6624203821656051,0.1475177304964539,0.40076335877862596,0.782608695652174,0.5506493506493506,0.3509933774834437
20,0.6512605042016807,0.37897310513447435,0.44273972602739725,0.8792165397170838,0.9238095238095239,0.5434173669467787
21,0.5555555555555556,0.3532608695652174,0.2729636048526863,0.9,0.9811083123425692,0.5088177661659047
22,0.6994818652849741,0.3879310344827586,0.6212914485165794,0.8790123456790123,0.8056338028169014,0.5335820895522388
