Chrom,Promoter_Precision,Promoter_Recall,Enhancer_Precision,Enhancer_Recall,Weak_Precision,Weak_Recall
1,0.5646651270207852,0.36275964391691395,0.4003059663437022,0.3169156237383932,0.8199945617692378,0.9015445939212755
2,0.46785225718194257,0.30783078307830786,0.36279296875,0.32832523199292973,0.8587255501222494,0.8996237893220204
3,0.4875,0.3470522803114572,0.29253365973072215,0.30660679923027584,0.8816911631282889,0.8966599003506182
4,0.4425612052730697,0.32959326788218796,0.24777636594663277,0.3400174367916303,0.918773171553758,0.9001898786427804
5,0.48927875243664715,0.32387096774193547,0.3239812959251837,0.33356258596973865,0.8813508064516129,0.9012472940933924
6,0.5833333333333334,0.34797687861271676,0.3058470764617691,0.2871217452498241,0.8662009672219237,0.908783402863908
7,0.514018691588785,0.34034653465346537,0.34502923976608185,0.3270963270963271,0.8599607797900565,0.8959259704362457
8,0.43341404358353514,0.3080895008605852,0.3270951993490643,0.3094688221709007,0.8738143834794093,0.8995179829440119
9,0.4838709677419355,0.3684210526315789,0.3896583564173592,0.32066869300911854,0.83837890625,0.8919480519480519
10,0.4263392857142857,0.2784256559766764,0.3803169307756464,0.3142660234321158,0.8243361540706157,0.887806411062225
11,0.5122448979591837,0.33646112600536193,0.42931034482758623,0.32827949901120634,0.824468085106383,0.9065800162469537
12,0.548828125,0.3792172739541161,0.36470588235294116,0.32605177993527507,0.8474885844748858,0.8966183574879227
13,0.38762214983713356,0.3098958333333333,0.25838926174496646,0.3422222222222222,0.9086490110626886,0.887524557956778
14,0.540625,0.3802197802197802,0.36628643852978454,0.3280363223609535,0.8432852386237514,0.8880317905563347
15,0.5681159420289855,0.38735177865612647,0.36945169712793735,0.32342857142857145,0.818937295391589,0.878681437449338
16,0.5439093484419264,0.34470377019748655,0.44986072423398327,0.3018691588785047,0.7362378569325876,0.8803238296374516
17,0.6301369863013698,0.2958199356913183,0.4855263157894737,0.3037037037037037,0.680943513345748,0.9002872384078785
18,0.4232558139534884,0.2732732732732733,0.30962343096234307,0.314002828854314,0.8641585942779906,0.8857076887554837
19,0.4626865671641791,0.20575221238938052,0.32189542483660133,0.2782485875706215,0.5275779376498801,0.7300884955752213
20,0.5315315315315315,0.3033419023136247,0.5114235500878734,0.3247767857142857,0.7174922600619195,0.8870813397129187
21,0.4460431654676259,0.3522727272727273,0.33440514469453375,0.33226837060702874,0.8746097814776275,0.8927243759957515
22,0.44041450777202074,0.3244274809160305,0.5916114790286976,0.3476005188067445,0.6308539944903582,0.860093896713615
