Chrom,Promoter_Precision,Promoter_Recall,Enhancer_Precision,Enhancer_Recall,Weak_Precision,Weak_Recall
1,0.3634928984744871,0.8551980198019802,0.0,0.0,0.9092382495948136,0.8170513107775039
2,0.33858471074380164,0.8716755319148937,0.0,0.0,0.9189157336476135,0.8213420415042663
3,0.30244053135619403,0.8717720391807658,0.0,0.0,0.9306049822064056,0.7937270772733022
4,0.23816747572815533,0.8626373626373627,0.0,0.0,0.9662391093901258,0.7996194672541558
5,0.31399928392409593,0.8564453125,0.0,0.0,0.9249712690855361,0.807741935483871
6,0.3416149068322981,0.8862559241706162,0.0,0.0,0.9456724782067247,0.8221680876979294
7,0.3496560097126669,0.8727272727272727,0.0,0.0,0.9243697478991597,0.8254486133768353
8,0.36123136123136124,0.8495475113122172,0.0,0.0,0.9115339348764221,0.840781617514022
9,0.3630103295622233,0.8733727810650888,0.0,0.0,0.9061007957559681,0.8016897441915043
10,0.3695127834056922,0.8616422947131609,0.0,0.0,0.9046374918354017,0.8341698454125678
11,0.38271604938271603,0.8886438809261301,0.0,0.0,0.9145675902602854,0.8329191359204741
12,0.39069767441860465,0.8588957055214724,0.0,0.0,0.884436572946646,0.8300436318304591
13,0.2609271523178808,0.8509719222462203,0.0,0.0,0.9638739431206764,0.8090322580645162
14,0.35302293259207784,0.8713550600343053,0.0,0.0,0.9093023255813953,0.8131313131313131
15,0.39193654990085924,0.8682284040995608,0.0,0.0,0.862887012464817,0.7901325478645066
16,0.40700218818380746,0.884310618066561,0.0,0.0,0.8902439024390244,0.8239277652370203
17,0.4627349319507453,0.8623188405797102,0.0,0.0,0.7221458046767538,0.7926522395571213
18,0.2948943661971831,0.8567774936061381,0.0,0.0,0.9483971853010165,0.803843605036448
19,0.505607476635514,0.8172205438066465,0.0,0.0,0.7153465346534653,0.7467700258397932
20,0.4398826979472141,0.8704061895551257,0.0,0.0,0.8324667822068169,0.8238993710691824
21,0.29772329246935203,0.8585858585858586,0.0,0.0,0.9483971853010165,0.8184885290148448
22,0.35518474374255066,0.8975903614457831,0.0,0.0,0.8633603238866396,0.7192242833052277
