Chrom,Promoter_Precision,Promoter_Recall,Enhancer_Precision,Enhancer_Recall,Weak_Precision,Weak_Recall
1,0.0,0.0,0.0,0.0,0.7327011913445174,0.9999336385957927
2,0.0,0.0,0.0,0.0,0.8116631046364549,1.0
3,0.0,0.0,0.0,0.0,0.8404195157061334,1.0
4,0.0,0.0,0.0,0.0,0.9062818831074188,1.0
5,0.0,0.0,0.0,0.0,0.848111935266352,1.0
6,0.0,0.0,0.0,0.0,0.8274036173250833,1.0
7,0.0,0.0,0.0,0.0,0.8241285799325352,1.0
8,0.0,0.0,0.0,0.0,0.8431358836282258,1.0
9,0.0,0.0,0.0,0.0,0.7568208778173191,1.0
10,0.0,0.0,0.0,0.0,0.7411238930729124,1.0
11,0.0,0.0,0.0,0.0,0.7468839884947267,1.0
12,0.0,0.0,0.0,0.0,0.7986976891924085,1.0
13,0.0,0.0,0.0,0.0,0.8844999515926033,1.0
14,0.0,0.0,0.0,0.0,0.7818010815894663,1.0
15,0.0,0.0,0.0,0.0,0.6955967719099533,1.0
16,0.0,0.0,0.0,0.0,0.6656083128878626,1.0
17,0.0,0.0,0.0,0.0,0.5155977830562154,1.0
18,0.0,0.0,1.0,0.001160092807424594,0.8578356304236856,1.0
19,0.0,0.0,0.0,0.0,0.4833590478289619,1.0
20,0.0,0.0,0.0,0.0,0.623587710604559,1.0
21,0.0,0.0,0.0,0.0,0.804372197309417,1.0
22,0.0,0.0,0.0,0.0,0.38248673237300984,1.0
